Transaction_ID,Product_ID,Store_ID,Transaction_Date,Category,Lag_Sales,Rolling_Demand,Demand_Spike_Indicator
6ddfbea9-301a-4035-ae1c-3eef1f8f368c,PRD-0012,STR-031,2023-06-13,Automotive,66.97,948.76,0
83513fb0-3d8d-465f-b439-c34c25ca549d,PRD-0019,STR-040,2023-06-13,Grocery,26.16,550.91,0
cfb3329e-82b7-4959-81bd-7793e6baf82e,PRD-0004,STR-017,2023-06-12,Grocery,419.93,731.27,0
f8993e24-e54f-42a7-9148-6f9a277897bb,PRD-0003,STR-002,2023-06-12,Grocery,169.59,1805.26,0
f6e52cf2-74ac-409a-9dd7-a0e74e9b009f,PRD-0136,STR-037,2023-06-13,Health & Beauty,429.76,525.27,0
861c886c-b765-47ae-8f08-758e3036fb7e,PRD-0019,STR-005,2023-06-14,Automotive,378.07,893.57,0
3e8ba0f3-25d0-479a-b832-072818ea0aae,PRD-0077,STR-028,2023-06-12,Health & Beauty,141.65,1056.25,1
0214a6a2-3da5-46fb-89c6-98e903a91ec9,PRD-0094,STR-034,2023-06-14,Apparel,376.52,1565.21,0
55affb79-e3f9-43be-82f3-fdf4e0246db2,PRD-0008,STR-017,2023-06-14,Home & Garden,356.09,1784.1,0
cfc9d243-31ce-494a-83d0-1ecf70cacfcc,PRD-0157,STR-020,2023-06-14,Toys & Games,131.75,126.99,0
abd00d88-c54d-455e-8aa0-95c1b44c8c86,PRD-0097,STR-043,2023-06-15,Home & Garden,257.01,855.92,1
4758ffd1-c372-4426-915d-61d7e512e129,PRD-0019,STR-005,2023-06-13,Grocery,2.77,278.55,0
0b9af326-9301-465a-b849-666b2dbce578,PRD-0176,STR-023,2023-06-14,Apparel,382.83,310.51,1
a221b8c4-06f8-4fb7-b29a-dc8053aea5eb,PRD-0125,STR-048,2023-06-15,Home & Garden,7.97,1434.75,0
ed72ff01-7dd5-431f-b51e-6fdd068b4c9d,PRD-0058,STR-035,2023-06-14,Health & Beauty,30.72,1556.24,0
a6e4aa8d-cbac-421d-9758-5c4a1a5e4db2,PRD-0045,STR-047,2023-06-16,Grocery,361.87,1546.05,0
d7f95bf8-602c-423f-96eb-b85b3ed4bbd8,PRD-0047,STR-033,2023-06-14,Apparel,463.6,1995.17,0
b031cd1f-459a-4da9-b08f-6e9986c20b39,PRD-0149,STR-050,2023-06-14,Sports & Outdoors,311.72,1818.24,0
154c95d3-7038-409e-bf24-693fd0b90d47,PRD-0057,STR-028,2023-06-14,Automotive,142.26,1535.36,0
87336a35-316c-45b4-bc51-06d1721e8e3a,PRD-0196,STR-038,2023-06-15,Apparel,4.88,1736.44,0
bca63d69-4630-4c4f-8936-744da83c757f,PRD-0077,STR-009,2023-06-14,Apparel,11.56,1111.8,0
2a6d6a0b-61b1-4966-9f42-7bce7f310d9f,PRD-0123,STR-006,2023-06-16,Sports & Outdoors,9.71,1001.25,1
ae209b35-0df1-4d1e-990c-46da4d461683,PRD-0174,STR-010,2023-06-14,Toys & Games,479.35,457.02,0
810060eb-83ad-497a-aff0-3ee9f5077103,PRD-0132,STR-002,2023-06-16,Sports & Outdoors,301.2,463.66,0
eb14daa1-f7e7-4dcf-99c7-b08e01834a8b,PRD-0113,STR-002,2023-06-15,Health & Beauty,438.33,960.72,0
a4be27b3-8a56-4e4f-b3a9-c47e70f39287,PRD-0114,STR-012,2023-06-15,Grocery,311.02,971.04,0
42824c68-3403-4d6a-9735-7d9bbed7c476,PRD-0030,STR-011,2023-06-14,Sports & Outdoors,360.45,1446.26,0
c332928e-65fa-4ead-818c-86470aa37b8a,PRD-0085,STR-037,2023-06-16,Home & Garden,33.74,705.56,0
174ae70f-5edb-4e9c-aa77-1f97f91d33cf,PRD-0083,STR-044,2023-06-16,Health & Beauty,1.86,34.18,0
923fca37-67d6-4a5f-ab8e-4cfadc69371c,PRD-0183,STR-007,2023-06-14,Automotive,9.65,874.12,0
bf38b042-699c-4518-be17-00965a344219,PRD-0170,STR-004,2023-06-15,Electronics,190.47,102.42,0
d604f7ce-f0a5-434d-812f-8c5461550124,PRD-0017,STR-037,2023-06-14,Health & Beauty,432.74,728.4,0
71562945-1745-46a6-a666-e2bb23c5664d,PRD-0170,STR-050,2023-06-14,Apparel,473.25,889.67,0
9675ceac-f823-4fe4-8668-8b9447919f8a,PRD-0175,STR-008,2023-06-17,Sports & Outdoors,306.66,682.15,1
2c7e9507-84c8-4616-b7e4-e120c546e0af,PRD-0076,STR-004,2023-06-15,Sports & Outdoors,133.38,325,0
d3c45e2a-d05d-4cc8-a4ac-4970380417b8,PRD-0084,STR-040,2023-06-17,Sports & Outdoors,162.18,996.41,1
ab8823ae-2847-4891-b183-b8fba93e423b,PRD-0135,STR-046,2023-06-15,Sports & Outdoors,239.48,126.6,0
4ea97dd7-28e8-4b0e-a98e-09e09bb98650,PRD-0040,STR-032,2023-06-15,Electronics,394.11,622.1,0
93effdde-ebf0-4e3f-91c2-81f98cef69a0,PRD-0073,STR-028,2023-06-16,Home & Garden,357.78,192.6,0
00045f30-ccbd-4c9b-a4b8-5b7ca5de2507,PRD-0096,STR-020,2023-06-17,Electronics,208.15,1000.75,0
e100e957-a969-4c23-9474-71723d5eecb0,PRD-0078,STR-007,2023-06-17,Sports & Outdoors,28.86,739.88,0
71636b45-d7b6-4605-99d8-1d47b843726b,PRD-0138,STR-009,2023-06-17,Electronics,265.81,1800.83,0
2a60493a-68b6-4782-8888-e207d4b5986e,PRD-0123,STR-019,2023-06-17,Home & Garden,469.03,1317.49,0
eafb2325-bcbd-4f41-94b9-cd1353d98255,PRD-0025,STR-041,2023-06-17,Toys & Games,51.49,1750.55,0
5c7bb0ad-2795-492c-b129-7d6bddb41196,PRD-0041,STR-027,2023-06-17,Grocery,46.15,304.1,0
fb35a26e-4c5d-49a1-abf1-450fcb73dffb,PRD-0107,STR-048,2023-06-16,Apparel,353.61,1978.04,0
8a42521b-c1e0-45c0-9d7f-92aa1a3a0c64,PRD-0174,STR-007,2023-06-16,Toys & Games,186.56,1645.11,0
61a4e0ab-b866-40f1-b0cf-6e7c543e4dd2,PRD-0024,STR-037,2023-06-18,Health & Beauty,64.19,1102.21,0
70996516-ec55-4ef3-9cb4-3cce606ef3e8,PRD-0155,STR-034,2023-06-18,Toys & Games,26.32,865.02,0
75d5c988-68ae-4d9f-84d8-4f708faad6ca,PRD-0100,STR-020,2023-06-17,Automotive,120.1,1542.94,0
1522b4d6-6f81-4a8f-bfb1-8808ce5b0f57,PRD-0012,STR-020,2023-06-17,Home & Garden,224.7,1416.82,0
07eee02b-3ad7-487a-ae97-f3e8d9269a28,PRD-0032,STR-008,2023-06-18,Automotive,239.15,1174.5,0
e55dfbf2-b4c0-49e6-b990-90673f843ae3,PRD-0149,STR-043,2023-06-17,Sports & Outdoors,7.64,446.11,0
a07d89bf-6c89-44ec-ab8b-d8211e5eb3a8,PRD-0124,STR-020,2023-06-16,Grocery,51,185,1
c210e87f-b1cf-4ff8-b548-33be98483e14,PRD-0067,STR-012,2023-06-17,Health & Beauty,88.72,832.63,0
7d887349-1902-400f-8f91-d70a3d1724a2,PRD-0102,STR-002,2023-06-18,Apparel,337.94,322.47,0
7d624459-023a-444f-a63e-f02f275ab9b8,PRD-0025,STR-008,2023-06-17,Sports & Outdoors,18.89,425.26,1
c8954b25-7672-41ef-9dae-488c14e0030f,PRD-0138,STR-014,2023-06-19,Grocery,454.31,265.06,0
e1805da2-b082-4fa8-bbe0-e92e733dbb1b,PRD-0021,STR-021,2023-06-17,Health & Beauty,0.07,1823.33,0
a5d82026-1fab-4fe4-9fde-edac257bc1b5,PRD-0113,STR-019,2023-06-18,Health & Beauty,50.21,1488.4,0
d646daee-2b9b-4f33-91cb-873a5de5ded9,PRD-0090,STR-019,2023-06-17,Sports & Outdoors,424.66,559.56,0
d20ec320-6c90-461e-829c-5549d533a26a,PRD-0156,STR-046,2023-06-19,Toys & Games,376.78,1941.97,0
d459e2f4-5c23-4a9d-9117-2ef687177b4f,PRD-0144,STR-027,2023-06-16,Sports & Outdoors,389.92,1226.47,0
68f025dc-25f3-4498-b417-e233c6546113,PRD-0074,STR-024,2023-06-19,Grocery,426.53,983.77,0
16a66470-d23d-460e-88a5-97358b286806,PRD-0112,STR-041,2023-06-17,Apparel,377.27,1414.79,0
8a02877b-a41f-4d43-98ed-8151c09da205,PRD-0078,STR-049,2023-06-18,Electronics,417.41,1509.7,0
b66378a4-d281-4dfe-b8cb-db30bc7ee83d,PRD-0116,STR-049,2023-06-17,Apparel,64.42,1305.96,0
607a79a4-40ca-4e52-a766-17562c07c064,PRD-0055,STR-038,2023-06-17,Sports & Outdoors,317.27,1431.15,0
64616005-1380-44ec-a17a-13939247b922,PRD-0086,STR-015,2023-06-17,Home & Garden,5.35,1208.76,0
53e50038-4534-41d9-bbf6-789c1e0a23d4,PRD-0127,STR-048,2023-06-18,Toys & Games,269.69,1161.26,0
a53d85a8-1504-4e9f-8991-8f13d112e818,PRD-0093,STR-003,2023-06-19,Health & Beauty,136.13,1983.77,0
7546576d-db30-4e8f-b73a-ff93b727462b,PRD-0096,STR-016,2023-06-19,Automotive,241.02,724.29,1
1d0538c5-a54d-4916-b3a0-4d9bcac70749,PRD-0149,STR-030,2023-06-17,Home & Garden,327.29,1879.8,0
d2f1a632-dda0-4934-8325-cc972a6ab834,PRD-0162,STR-016,2023-06-18,Home & Garden,171.13,383.92,1
38e7295b-8b75-4fa9-ba43-d43fdcb52223,PRD-0164,STR-032,2023-06-18,Apparel,94.46,1444.78,0
1ea3fb43-2666-4eb4-aefd-6b79d9a54c16,PRD-0080,STR-012,2023-06-19,Apparel,296.55,1969.03,0
a9be0a3d-7aef-4abe-b00e-d20b3fe1db22,PRD-0165,STR-047,2023-06-19,Health & Beauty,126.03,1658.81,0
7b9ee980-c726-4b9d-aa68-61ad862f95bb,PRD-0058,STR-011,2023-06-18,Home & Garden,323.29,488.35,0
2f602126-f625-49f6-a528-a10e3abeb46c,PRD-0034,STR-026,2023-06-19,Automotive,24.73,126.23,1
df69442c-418e-4980-9634-118a1557f101,PRD-0022,STR-036,2023-06-18,Toys & Games,170.86,1431.19,0
2bbd98da-b768-4b22-8dbe-68836a58ca2c,PRD-0041,STR-017,2023-06-20,Health & Beauty,40.26,1939.44,0
2fe7435e-d480-40ec-a0b7-d67942c9a432,PRD-0125,STR-026,2023-06-18,Toys & Games,458.44,512.31,0
1fac23b0-d2ee-40f7-8ba0-919ce7d30afa,PRD-0120,STR-032,2023-06-20,Apparel,85.34,1091.91,1
bdcbd732-8181-4939-85d6-ec1b4091eb95,PRD-0168,STR-011,2023-06-18,Sports & Outdoors,346.36,1330.44,0
0419db3a-0943-4146-a3b2-cae8a049b07d,PRD-0149,STR-029,2023-06-20,Electronics,57.25,1196.9,0
18598022-9243-4791-a0ba-00e5e0ce0569,PRD-0063,STR-030,2023-06-21,Health & Beauty,397.95,1390.57,0
cfec891d-ceb3-4fc2-95ea-e0ef82b8edde,PRD-0072,STR-003,2023-06-20,Apparel,334.78,1550.53,0
c77621c3-ed1f-466e-8448-5f2830541af4,PRD-0149,STR-001,2023-06-18,Toys & Games,292.68,308.72,0
6437f792-be67-4280-a585-5c809d98ac02,PRD-0020,STR-008,2023-06-18,Automotive,345.6,542.23,0
509f3afb-0d3f-4267-810c-429deb57cddb,PRD-0016,STR-047,2023-06-20,Health & Beauty,85.46,1865.12,0
542d0d9a-8a75-4789-9161-bd8485810703,PRD-0136,STR-024,2023-06-19,Apparel,372.64,135.55,0
c83c9036-483e-4af6-8fb9-bd9880989842,PRD-0069,STR-037,2023-06-21,Sports & Outdoors,65.29,455.68,0
b3dd56e1-b9e7-4658-9477-ad5cd5e39e63,PRD-0010,STR-050,2023-06-19,Grocery,270.85,1814.48,0
e9cc2226-107b-43a3-bc6d-839666f1e9b4,PRD-0062,STR-049,2023-06-21,Toys & Games,78.83,934.76,0
527bdefc-a1c4-4bea-96cc-3e61ee8c53b4,PRD-0160,STR-013,2023-06-20,Sports & Outdoors,167.29,1732.63,0
a4ad86cc-e434-4edd-a238-8471247845d4,PRD-0155,STR-037,2023-06-21,Health & Beauty,56.49,1099.79,0
2efd25e4-b846-4a30-853c-3da1625756dd,PRD-0127,STR-006,2023-06-21,Health & Beauty,355.08,1797.09,0
adb0f804-a59e-4c43-88c9-3110fb6ae7d7,PRD-0046,STR-002,2023-06-19,Electronics,377.99,738.43,0
9fc67715-85de-40b3-ac92-c987f041ca7b,PRD-0064,STR-037,2023-06-21,Toys & Games,125.9,1489,0
d314b357-6cb4-4f26-a6c5-44e1401eecae,PRD-0157,STR-003,2023-06-20,Apparel,167.68,859.05,0
1f5b0b3e-ac88-413c-ae8c-643ac4d704d0,PRD-0177,STR-035,2023-06-22,Sports & Outdoors,28.14,1275.2,1
760ada33-3348-480a-80f0-4a0857248b01,PRD-0064,STR-027,2023-06-22,Sports & Outdoors,404.78,1150.73,0
0411c388-4148-4998-94dd-827912f810f3,PRD-0003,STR-033,2023-06-22,Automotive,175.9,445.61,0
307d2418-dc80-44fc-abea-cdbbbff9105b,PRD-0006,STR-019,2023-06-20,Grocery,108.23,1635.25,0
27eaded9-7192-42af-81b8-1a38a37d259c,PRD-0146,STR-045,2023-06-19,Apparel,83.86,1553.85,0
0660011b-a950-4f40-8797-8f54461b28d4,PRD-0043,STR-012,2023-06-21,Apparel,109.87,1449.56,0
7d8d4254-06b3-4733-b454-7fcc14976368,PRD-0190,STR-004,2023-06-21,Toys & Games,142.41,1674.15,1
e4b68433-e070-4465-92ba-03db9a684f1f,PRD-0078,STR-020,2023-06-21,Health & Beauty,489.48,1687.81,0
1ea97edc-ac92-4971-9298-17f96dc3dfa5,PRD-0062,STR-019,2023-06-22,Electronics,46.98,1364.69,0
ebe42ad4-3f9c-4fb5-9666-036c8300c032,PRD-0041,STR-002,2023-06-21,Health & Beauty,52.67,376.38,0
ce6751ba-1c93-437b-9b23-ca3fce9eca65,PRD-0181,STR-040,2023-06-21,Toys & Games,28.99,1262.13,0
d3352bfd-8016-4131-903e-25bc69f915a1,PRD-0141,STR-041,2023-06-21,Health & Beauty,414.45,568.4,0
d97057d0-3aaa-4da2-ab45-ed8dc22fdef0,PRD-0073,STR-048,2023-06-22,Grocery,11.58,829.86,0
52e5b307-4ff7-42ea-8d5d-7d2263eaf077,PRD-0092,STR-012,2023-06-20,Automotive,200.96,1984.72,0
5a4ea651-4ae0-4ba4-b512-0540ab09f037,PRD-0050,STR-028,2023-06-21,Home & Garden,21.58,1697.66,0
b82d65f1-3a58-45e3-a3c4-d0edd1601c3b,PRD-0046,STR-034,2023-06-21,Grocery,162.48,1656.99,0
75a94e3f-a6c5-4981-901e-ef4e4d5d67d4,PRD-0164,STR-015,2023-06-21,Home & Garden,129.27,487.37,0
e6bf985f-ee27-4cdc-bc54-e16c0634e199,PRD-0031,STR-014,2023-06-21,Home & Garden,143.75,818.46,0
afbc3508-ac47-4d03-93ba-5bd5c5a42dd9,PRD-0079,STR-048,2023-06-21,Home & Garden,277.05,1548.46,0
1770d673-3f21-4fb6-bf3e-40b2343d8a36,PRD-0113,STR-022,2023-06-22,Electronics,293.39,1910.74,0
f4813357-c3f2-4a89-81dd-4bddc977ee6f,PRD-0161,STR-035,2023-06-22,Toys & Games,413.57,1937.46,0
24575b42-5929-4a90-b6aa-fad04e31ac0a,PRD-0184,STR-016,2023-06-21,Sports & Outdoors,338.05,829.83,0
c556ca3f-02a0-4260-bd1a-3136e9f086fa,PRD-0099,STR-046,2023-06-21,Automotive,60.12,1626.9,1
5d6dbeae-bcc8-4311-bbad-0cf4c95ca39a,PRD-0170,STR-004,2023-06-22,Sports & Outdoors,291.71,592.04,0
f96a6e22-a0b2-4a6c-9f5f-6a09adf82cbe,PRD-0101,STR-035,2023-06-22,Sports & Outdoors,409.42,179.88,0
18d7c8e6-987d-4542-ae9a-fe61ea13456f,PRD-0194,STR-018,2023-06-22,Grocery,45.41,1599.46,0
c39269e5-61cf-4ff6-9564-d5017035c374,PRD-0174,STR-045,2023-06-21,Toys & Games,123.85,632.43,0
1b5daa4d-34d8-4173-8576-80af10f7dd82,PRD-0187,STR-041,2023-06-23,Toys & Games,301.85,529.7,0
8fe3dfcb-bef7-4084-a48a-ae9f5d553e15,PRD-0052,STR-048,2023-06-22,Health & Beauty,79.82,1726.53,0
7445c88c-eb0c-42d4-9bfa-c6a7c81d3e7c,PRD-0040,STR-020,2023-06-22,Home & Garden,99.78,1661.23,0
cb177481-ceb0-41f5-b241-37ff36174fec,PRD-0087,STR-015,2023-06-22,Electronics,278.53,1842.7,0
4c8b5f83-fb9e-40e2-bbe5-8dff6bb40ac8,PRD-0005,STR-013,2023-06-24,Toys & Games,387.88,587.79,0
164fab11-56b6-404b-98d6-851dda8d1d72,PRD-0140,STR-003,2023-06-22,Sports & Outdoors,11.73,1800.38,0
67a0a696-2bda-4e8e-bb69-1ac3593b59a5,PRD-0181,STR-032,2023-06-23,Health & Beauty,495.33,1349.89,0
f6fede35-a4c3-4c9f-9c8a-78bb0cc8d5b8,PRD-0010,STR-004,2023-06-24,Sports & Outdoors,57.19,1633.42,0
644cb4f8-7f26-4d70-a975-5cd33fbcad90,PRD-0074,STR-028,2023-06-23,Toys & Games,439.88,1725.47,0
52e5e0a5-0941-47af-8866-96ab67858da0,PRD-0056,STR-028,2023-06-23,Health & Beauty,106.7,1694.41,0
c1ea5326-28b2-4119-a905-196ed10ab9b3,PRD-0098,STR-003,2023-06-23,Automotive,256.38,1891.63,0
a862f3de-2138-43d8-bf4d-8afb9ffb8150,PRD-0167,STR-013,2023-06-24,Electronics,109.47,1664.9,0
982b488b-b63d-4526-8f56-6327d7030551,PRD-0152,STR-003,2023-06-23,Apparel,386.17,364.04,0
a6cf781a-28f0-4282-9116-97faeb5d27fe,PRD-0078,STR-040,2023-06-22,Electronics,324.1,816.63,0
cce3c3cf-de8e-4cbd-ab2b-732a32400976,PRD-0179,STR-009,2023-06-24,Sports & Outdoors,336.13,1155.65,0
bfc7d983-83b8-4fcc-acd5-765695fc7431,PRD-0111,STR-012,2023-06-24,Automotive,48.27,1215.4,0
87cc627e-5a7d-4e4e-b31e-ea23ae7855c5,PRD-0080,STR-007,2023-06-25,Home & Garden,147.76,1562.72,0
8eb5b81a-4e8b-4ccd-84ec-0af62aa8b499,PRD-0170,STR-044,2023-06-25,Grocery,124.57,850.33,0
d4e3060a-eb1b-40c2-bb04-b01fc75807b9,PRD-0044,STR-025,2023-06-24,Automotive,172.51,1788.56,0
0187c22b-5dac-4078-b541-2e7842639347,PRD-0042,STR-027,2023-06-24,Grocery,224.99,1442.05,0
df6794b9-4b15-4f7a-ac92-8c2c02b0e9e7,PRD-0093,STR-043,2023-06-24,Toys & Games,331.04,1904.19,0
661480d8-64a7-4b0e-929f-757c2119eaba,PRD-0108,STR-014,2023-06-24,Grocery,281.9,767.37,0
75d90961-b548-47d8-bfdb-6b97bb5f7528,PRD-0038,STR-027,2023-06-25,Grocery,303.96,839.62,0
26bc9e7f-5dff-461d-9fab-8fad826ea7ea,PRD-0124,STR-016,2023-06-25,Grocery,288.13,1691.82,0
014550ef-c436-4cdb-8074-a8e80c5125d2,PRD-0044,STR-048,2023-06-25,Sports & Outdoors,364.23,1908.94,0
0e2222fe-7ef0-4b21-a37b-a94b8f3321e6,PRD-0067,STR-040,2023-06-23,Toys & Games,39.79,48.62,0
d82e9dd6-cbe3-49bc-9ccd-b51346ff1d23,PRD-0083,STR-010,2023-06-23,Grocery,223.85,764.67,0
836da997-712f-42d2-958b-48072e65a7e9,PRD-0095,STR-012,2023-06-23,Apparel,125.22,1135.3,0
11b74b89-bb3b-4d49-a22e-a280bb64abf5,PRD-0043,STR-023,2023-06-23,Automotive,221,1011.93,0
8bfcd63c-daab-434c-83d2-43daeec63a9f,PRD-0114,STR-034,2023-06-25,Electronics,182.43,584.28,0
6f7194b2-4cce-48e4-8ecf-b79824198d58,PRD-0165,STR-025,2023-06-23,Health & Beauty,9.58,1920.32,0
0b3e251c-fcf0-4ba6-8696-6d1a7644399c,PRD-0189,STR-042,2023-06-23,Health & Beauty,11.27,1735.55,0
66d68371-1a57-46f5-b6da-e8db1f81be57,PRD-0070,STR-007,2023-06-25,Home & Garden,426.39,1460.91,0
bdc21d96-acd4-478c-b65a-1f6a9cf10152,PRD-0092,STR-024,2023-06-25,Electronics,8.38,113.33,1
54a11225-b33c-4b50-8703-5e7f7cfa5957,PRD-0130,STR-028,2023-06-26,Automotive,222.93,816.87,0
7bc11f4a-f3c3-4dbf-a8fd-6ee28fbf36c5,PRD-0034,STR-044,2023-06-25,Grocery,185.68,427.85,1
85ad6e0c-287e-4237-9d8b-2050a87864a7,PRD-0143,STR-003,2023-06-25,Toys & Games,24.99,1205.58,0
c80d304d-279b-4f14-9986-ef5124ddc0c0,PRD-0093,STR-015,2023-06-24,Toys & Games,370.17,100.44,0
56d59325-50d2-4f39-86d6-ebb987b90f19,PRD-0130,STR-002,2023-06-26,Automotive,378.7,1577.76,0
62fb3282-8b53-4a64-aa60-8009fece745c,PRD-0129,STR-049,2023-06-25,Grocery,351.59,1459.23,1
50aa4721-9199-4b11-ada0-ddd0277c424c,PRD-0200,STR-008,2023-06-26,Grocery,24.81,1381.42,0
1c695dfb-3ea6-48a6-9fff-f3481db69a14,PRD-0018,STR-032,2023-06-24,Sports & Outdoors,146.58,1198.54,0
fff0eed6-862d-465f-8b43-65f06f9ed20d,PRD-0082,STR-005,2023-06-25,Sports & Outdoors,92.69,1704.58,0
c1c082db-a709-40b6-aea2-715012d19e0a,PRD-0072,STR-025,2023-06-27,Automotive,23.07,193.45,0
1e4f5183-7b7b-4fa1-8143-80aeb3f72d34,PRD-0014,STR-018,2023-06-27,Grocery,12.39,815.28,0
24d29fdf-fe98-4131-92f2-3a7dcc4f7fba,PRD-0123,STR-008,2023-06-26,Sports & Outdoors,338.58,983.31,0
715809f3-44d5-494f-8726-ce4a2a151d5b,PRD-0150,STR-004,2023-06-26,Health & Beauty,36.88,1533.17,0
6a98abcd-939d-4bf7-93ef-079c8cc9cc52,PRD-0047,STR-001,2023-06-27,Sports & Outdoors,122.45,1739.11,0
4954acba-6875-4a58-86b8-f1dc71f59775,PRD-0009,STR-010,2023-06-27,Health & Beauty,19.55,385.17,0
25c184c8-9456-4421-a83e-98449c3a9f0e,PRD-0141,STR-007,2023-06-26,Sports & Outdoors,105.08,1032.15,0
a664615c-1534-4083-b8ca-e8c2fef4ae74,PRD-0137,STR-005,2023-06-27,Health & Beauty,18.62,1220.16,0
d6165c43-efb8-4d54-9508-3228fc07bded,PRD-0180,STR-008,2023-06-26,Toys & Games,375.05,751.62,0
2a5902d2-79e0-4511-9e1e-2db27e0a4e42,PRD-0144,STR-039,2023-06-27,Health & Beauty,193.29,191.28,0
165cef45-8cb9-4684-b786-5a1042910c7a,PRD-0008,STR-017,2023-06-25,Grocery,32.1,983.66,0
d55da12f-88de-41cb-8696-a1cf635214e4,PRD-0162,STR-039,2023-06-27,Sports & Outdoors,18.28,754.05,0
2d9acfe1-42ae-472b-a3a1-cd85fee415c5,PRD-0073,STR-013,2023-06-26,Sports & Outdoors,417.34,1552.16,0
798c3174-5265-43f5-b799-61a6c8cc1ad0,PRD-0103,STR-022,2023-06-25,Grocery,50.07,1027.15,0
0aae1f25-f466-4598-9d2e-aa29e999c5df,PRD-0149,STR-041,2023-06-28,Automotive,497.42,1726.1,0
a76b04ef-d1fd-4665-83e2-d07ad409ab9d,PRD-0002,STR-018,2023-06-26,Toys & Games,61.67,458.05,0
447824cf-3c3f-42f8-b70f-876453f7a794,PRD-0019,STR-033,2023-06-25,Electronics,185.11,996.89,0
915c13d8-5ecc-4d3d-bf4a-29ea8e0120be,PRD-0080,STR-011,2023-06-28,Health & Beauty,324,301.63,0
6ce29205-4e38-4adc-8484-472be3c04cb5,PRD-0108,STR-030,2023-06-25,Automotive,487.56,949.64,0
2f400db9-9980-4db0-924b-aa36d51cee41,PRD-0013,STR-041,2023-06-28,Grocery,50.39,1262.72,0
e84cd1ec-d647-4bb3-9053-89dbe344be89,PRD-0123,STR-046,2023-06-27,Toys & Games,57.68,1346.02,0
907a90d2-8e70-4cda-ab22-f6fb219682f3,PRD-0156,STR-022,2023-06-26,Automotive,106.9,715.1,0
eba685d5-9239-41ab-9998-616588b27ab6,PRD-0118,STR-003,2023-06-28,Electronics,150.38,968.28,0
97750978-298d-4358-a018-56cb86e89013,PRD-0101,STR-042,2023-06-28,Electronics,174.33,1787.87,0
c99d78c0-eba3-46db-a5cb-e2bc6ab825cb,PRD-0132,STR-015,2023-06-28,Sports & Outdoors,58.62,146.8,0
a70b1c2c-0658-4d5a-bf3e-31e970a4cee9,PRD-0116,STR-040,2023-06-27,Automotive,229.5,1700.9,0
4259f085-9a99-4662-9172-539d6c5c721f,PRD-0149,STR-014,2023-06-26,Electronics,477.4,1737.91,0
73f82b23-9101-4afd-b0c1-1df423ce5d51,PRD-0173,STR-022,2023-06-27,Toys & Games,32.74,1954.05,0
5157036b-ddc9-4b61-8250-a78465bf3f82,PRD-0008,STR-037,2023-06-27,Automotive,17.88,65.4,0
5cc92403-0063-425f-b510-46c44c5a2ea9,PRD-0098,STR-002,2023-06-27,Toys & Games,11.24,509.61,0
1d7a0417-457e-4ca7-bf3d-80622948115a,PRD-0034,STR-015,2023-06-27,Health & Beauty,86.34,1965.75,1
8a24b365-9f9b-4257-835d-2814d8b1eef3,PRD-0042,STR-009,2023-06-29,Toys & Games,12.05,1435.87,1
55a50ca3-0a5b-4847-a34c-33fc52474b12,PRD-0111,STR-007,2023-06-27,Toys & Games,172.74,1813.32,0
6e05cfb0-e767-4035-9f9c-fb73107ad885,PRD-0084,STR-002,2023-06-26,Toys & Games,382.44,1744.09,1
669dcc1c-38c6-4edb-afba-618dce9373ed,PRD-0073,STR-022,2023-06-27,Health & Beauty,48.64,1470.45,0
372eb40e-33d3-47d0-9e0f-cc49dbef5ece,PRD-0173,STR-029,2023-06-28,Apparel,207.91,1971.38,0
97d34ab3-a755-4621-8051-bfba6f9190a0,PRD-0025,STR-038,2023-06-29,Sports & Outdoors,30.45,1189.93,0
3a1e5cca-9a12-489b-877e-ae5f5aa8b30e,PRD-0066,STR-017,2023-06-27,Health & Beauty,88.31,1550.26,0
88b0599e-8995-40a5-b5c7-d774bfb33031,PRD-0200,STR-003,2023-06-28,Automotive,339.72,1725.42,0
468ee59f-a521-4cd6-a74f-1ce8c5de5097,PRD-0174,STR-006,2023-06-28,Home & Garden,111.66,1122.37,0
a68f28a0-c514-4b98-a701-34f7d2681876,PRD-0097,STR-016,2023-06-28,Toys & Games,304.55,988.46,0
5171f498-5d55-469f-8d7a-e3a9ac5604ee,PRD-0076,STR-046,2023-06-28,Apparel,256.39,440.88,0
487c2318-d398-4983-9b81-e0111d687b0c,PRD-0016,STR-003,2023-06-28,Automotive,83.6,1504.26,0
d8ceb236-71fb-4c33-80fb-7cc210d196bf,PRD-0016,STR-018,2023-06-28,Electronics,33.4,262.03,0
9e6986c5-d8e2-4774-af32-f7b584f9c1ff,PRD-0009,STR-042,2023-06-30,Home & Garden,429.92,356.43,0
c060d3e4-bf48-4bce-8061-5d59efe2e572,PRD-0074,STR-011,2023-06-30,Home & Garden,400.91,621.96,0
a2258bfe-acc0-478d-bb72-c096e049f701,PRD-0054,STR-014,2023-06-29,Electronics,377.68,1723.77,0
9d83ba58-c232-4f52-91a6-34ee768366fb,PRD-0126,STR-006,2023-06-29,Automotive,149.2,1491.26,0
ab073ef1-7373-417a-86e9-4ef8c708a6d3,PRD-0106,STR-034,2023-06-29,Health & Beauty,22.6,1253.54,1
